Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
45, 4096, 1, 1, 16, 0.269185, 0.210011, N/A, 0.00246612, 0.00216605, 0.0337285, 0.0130842, 2, 2, 4, 16, 1, 1, 74.0426, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 16, 0.269185, 0.210011, N/A, 0.00246612, 0.00216605, 0.0337285, 0.0130842, 2, 2, 4, 16, 1, 1, 74.0426, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 16, 0.269185, 0.210011, N/A, 0.00246612, 0.00216605, 0.0337285, 0.0130842, 2, 2, 4, 16, 1, 1, 74.0426, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.269185, 0.210011, N/A, 0.00277454, 0.00338152, 0.033662, 0.0132312, 2, 2, 4, 8, 1, 1, 73.2196, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.269185, 0.210011, N/A, 0.00277454, 0.00338152, 0.033662, 0.0132312, 2, 2, 4, 8, 1, 1, 73.2196, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.269185, 0.210011, N/A, 0.00277454, 0.00338152, 0.033662, 0.0132312, 2, 2, 4, 8, 1, 1, 73.2196, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 1.16125, 1.3297, N/A, 0.0398002, 0.0234675, 0.617604, 1.38955, 2, 2, 16, 32, 1, 1, 85.2677, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 1.16125, 1.3297, N/A, 0.0398002, 0.0234675, 0.617604, 1.38955, 2, 2, 16, 32, 1, 1, 85.2677, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 1.16125, 1.3297, N/A, 0.0398002, 0.0234675, 0.617604, 1.38955, 2, 2, 16, 32, 1, 1, 85.2677, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.269185, 0.210011, N/A, 0.0033921, 0.00581319, 0.0338645, 0.0135925, 2, 2, 2, 4, 1, 1, 71.2734, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.269185, 0.210011, N/A, 0.0033921, 0.00581319, 0.0338645, 0.0135925, 2, 2, 2, 4, 1, 1, 71.2734, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.269185, 0.210011, N/A, 0.0033921, 0.00581319, 0.0338645, 0.0135925, 2, 2, 2, 4, 1, 1, 71.2734, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.286811, 0.252669, N/A, 0.00512751, 0.00452737, 0.0625084, 0.0257334, 2, 2, 8, 16, 1, 1, 75.2939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.286811, 0.252669, N/A, 0.00512751, 0.00452737, 0.0625084, 0.0257334, 2, 2, 8, 16, 1, 1, 75.2939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.286811, 0.252669, N/A, 0.00512751, 0.00452737, 0.0625084, 0.0257334, 2, 2, 8, 16, 1, 1, 75.2939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.321993, 0.364954, N/A, 0.00980557, 0.00679119, 0.118305, 0.0501658, 2, 2, 16, 32, 1, 1, 77.2467, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.321993, 0.364954, N/A, 0.00980557, 0.00679119, 0.118305, 0.0501658, 2, 2, 16, 32, 1, 1, 77.2467, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.321993, 0.364954, N/A, 0.00980557, 0.00679119, 0.118305, 0.0501658, 2, 2, 16, 32, 1, 1, 77.2467, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 16, 0.321993, 0.364954, N/A, 0.00878512, 0.00486369, 0.119248, 0.0508988, 2, 2, 16, 64, 1, 1, 76.1343, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 16, 0.321993, 0.364954, N/A, 0.00878512, 0.00486369, 0.119248, 0.0508988, 2, 2, 16, 64, 1, 1, 76.1343, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 16, 0.321993, 0.364954, N/A, 0.00878512, 0.00486369, 0.119248, 0.0508988, 2, 2, 16, 64, 1, 1, 76.1343, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 16, 0.405271, 0.431177, N/A, 0.0137156, 0.00598781, 0.234744, 0.0950609, 2, 2, 16, 64, 1, 1, 81.5297, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 16, 0.405271, 0.431177, N/A, 0.0137156, 0.00598781, 0.234744, 0.0950609, 2, 2, 16, 64, 1, 1, 81.5297, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 16, 0.405271, 0.431177, N/A, 0.0137156, 0.00598781, 0.234744, 0.0950609, 2, 2, 16, 64, 1, 1, 81.5297, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.405271, 0.431177, N/A, 0.0147361, 0.00883919, 0.233802, 0.0943279, 2, 2, 16, 32, 1, 1, 82.1633, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.405271, 0.431177, N/A, 0.0147361, 0.00883919, 0.233802, 0.0943279, 2, 2, 16, 32, 1, 1, 82.1633, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.405271, 0.431177, N/A, 0.0147361, 0.00883919, 0.233802, 0.0943279, 2, 2, 16, 32, 1, 1, 82.1633, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 8, 0.405271, 0.431177, N/A, 0.0131983, 0.00455501, 0.237227, 0.0977188, 2, 2, 16, 128, 1, 1, 79.3121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.18442, 0.138701, N/A, 0.00074838, 0.0012159, 0.00277601, 0.00228299, 2, 2, 1, 2, 1, 1, 53.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 64, 0.489924, 0.535908, N/A, 0.0213545, 0.0185739, 0.288606, 0.192231, 2, 2, 8, 16, 1, 1, 81.1875, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 64, 0.698716, 0.535908, N/A, 0.0320237, 0.0292431, 0.586772, 0.425575, 2, 4, 8, 16, 1, 1, 73.3442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.18442, 0.138701, N/A, 0.00074838, 0.0012159, 0.00277601, 0.00228299, 2, 2, 1, 2, 1, 1, 53.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 64, 0.489924, 0.535908, N/A, 0.0213545, 0.0185739, 0.288606, 0.192231, 2, 2, 8, 16, 1, 1, 81.1875, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 64, 0.698716, 0.535908, N/A, 0.0320237, 0.0292431, 0.586772, 0.425575, 2, 4, 8, 16, 1, 1, 73.3442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.190722, 0.142305, N/A, 0.000536879, 0.00131464, 0.00233813, 0.00103586, 2, 1, 1, 1, 1, 1, 58.4533, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.190722, 0.142305, N/A, 0.000536879, 0.00131464, 0.00233813, 0.00103586, 2, 1, 1, 1, 1, 1, 58.4533, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.18442, 0.138701, N/A, 0.00074838, 0.0012159, 0.00277601, 0.00228299, 2, 2, 1, 2, 1, 1, 53.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.322466, 0.289573, N/A, 0.00517335, 0.00269898, 0.0791167, 0.0541498, 2, 2, 8, 64, 1, 1, 72.0535, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.377128, 0.450141, N/A, 0.00995008, 0.00442314, 0.148024, 0.112215, 2, 2, 16, 128, 1, 1, 69.5396, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.18442, 0.138701, N/A, 0.00074838, 0.0012159, 0.00277601, 0.00228299, 2, 2, 1, 2, 1, 1, 53.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.322466, 0.289573, N/A, 0.00517335, 0.00269898, 0.0791167, 0.0541498, 2, 2, 8, 64, 1, 1, 72.0535, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.377128, 0.450141, N/A, 0.00995008, 0.00442314, 0.148024, 0.112215, 2, 2, 16, 128, 1, 1, 69.5396, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.202989, 0.155132, N/A, 0.000940666, 0.00160299, 0.00379815, 0.0059868, 2, 2, 1, 2, 1, 1, 51.2616, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.39754, 0.368332, N/A, 0.00682306, 0.00337506, 0.109422, 0.135601, 2, 2, 8, 64, 1, 1, 72.4226, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499509, 0.641285, N/A, 0.0131626, 0.00545213, 0.200495, 0.290517, 2, 2, 16, 128, 1, 1, 67.6074, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.202989, 0.155132, N/A, 0.000940666, 0.00160299, 0.00379815, 0.0059868, 2, 2, 1, 2, 1, 1, 51.2616, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.39754, 0.368332, N/A, 0.00682306, 0.00337506, 0.109422, 0.135601, 2, 2, 8, 64, 1, 1, 72.4226, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499509, 0.641285, N/A, 0.0131626, 0.00545213, 0.200495, 0.290517, 2, 2, 16, 128, 1, 1, 67.6074, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.202989, 0.155132, N/A, 0.000940666, 0.00160299, 0.00379815, 0.0059868, 2, 2, 1, 2, 1, 1, 51.2616, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.39754, 0.368332, N/A, 0.00682306, 0.00337506, 0.104401, 0.135601, 2, 2, 8, 64, 1, 1, 72.4226, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499509, 0.641285, N/A, 0.0131626, 0.00545213, 0.190453, 0.290517, 2, 2, 16, 128, 1, 1, 67.6074, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.202989, 0.155132, N/A, 0.000940666, 0.00160299, 0.00379815, 0.0059868, 2, 2, 1, 2, 1, 1, 51.2616, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.39754, 0.368332, N/A, 0.00682306, 0.00337506, 0.104401, 0.135601, 2, 2, 8, 64, 1, 1, 72.4226, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499509, 0.641285, N/A, 0.0131626, 0.00545213, 0.190453, 0.290517, 2, 2, 16, 128, 1, 1, 67.6074, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.18442, 0.138701, N/A, 0.00074838, 0.0012159, 0.00277601, 0.00228299, 2, 2, 1, 2, 1, 1, 53.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.397226, 0.368019, N/A, 0.00680909, 0.00337233, 0.093892, 0.127512, 2, 2, 8, 64, 1, 1, 77.017, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499196, 0.640971, N/A, 0.0131347, 0.0054494, 0.169464, 0.260367, 2, 2, 16, 128, 1, 1, 75.4364, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.18442, 0.138701, N/A, 0.00074838, 0.0012159, 0.00277601, 0.00228299, 2, 2, 1, 2, 1, 1, 53.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.397226, 0.368019, N/A, 0.00680909, 0.00337233, 0.093892, 0.127512, 2, 2, 8, 64, 1, 1, 77.017, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499196, 0.640971, N/A, 0.0131347, 0.0054494, 0.169464, 0.260367, 2, 2, 16, 128, 1, 1, 75.4364, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.202989, 0.155132, N/A, 0.000940666, 0.00160299, 0.00379815, 0.0059868, 2, 2, 1, 2, 1, 1, 51.2616, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.39754, 0.368332, N/A, 0.00682306, 0.00337506, 0.0943591, 0.135601, 2, 2, 8, 64, 1, 1, 72.4226, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499509, 0.641285, N/A, 0.0131626, 0.00545213, 0.170369, 0.290517, 2, 2, 16, 128, 1, 1, 67.6074, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.202989, 0.155132, N/A, 0.000940666, 0.00160299, 0.00379815, 0.0059868, 2, 2, 1, 2, 1, 1, 51.2616, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.39754, 0.368332, N/A, 0.00682306, 0.00337506, 0.0943591, 0.135601, 2, 2, 8, 64, 1, 1, 72.4226, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.499509, 0.641285, N/A, 0.0131626, 0.00545213, 0.170369, 0.290517, 2, 2, 16, 128, 1, 1, 67.6074, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 8, 0.254385, 0.206444, N/A, 0.00124503, 0.00109499, 0.0168913, 0.00657641, 1, 2, 2, 16, 1, 1, 73.6562, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 8, 0.269185, 0.210011, N/A, 0.00231107, 0.00155748, 0.0339584, 0.0131926, 2, 2, 4, 32, 1, 1, 73.4341, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 8, 0.254385, 0.206444, N/A, 0.00124503, 0.00109499, 0.0168913, 0.00657641, 1, 2, 2, 16, 1, 1, 73.6562, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 8, 0.269185, 0.210011, N/A, 0.00231107, 0.00155748, 0.0339584, 0.0131926, 2, 2, 4, 32, 1, 1, 73.4341, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.216716, 0.179709, N/A, 0.00220173, 0.00247612, 0.0170816, 0.00725672, 2, 2, 4, 8, 1, 1, 66.751, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.269185, 0.210011, N/A, 0.00277454, 0.00338152, 0.033662, 0.0132312, 2, 2, 4, 8, 1, 1, 73.2196, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.216716, 0.179709, N/A, 0.00220173, 0.00247612, 0.0170816, 0.00725672, 2, 2, 4, 8, 1, 1, 66.751, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.269185, 0.210011, N/A, 0.00277454, 0.00338152, 0.033662, 0.0132312, 2, 2, 4, 8, 1, 1, 73.2196, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.208681, 0.167723, N/A, 0.00128541, 0.00186771, 0.00762022, 0.00344801, 2, 2, 2, 4, 1, 1, 70.2424, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.216716, 0.179709, N/A, 0.00220173, 0.00247612, 0.0170816, 0.00725672, 2, 2, 4, 8, 1, 1, 66.751, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.208681, 0.167723, N/A, 0.00128541, 0.00186771, 0.00762022, 0.00344801, 2, 2, 2, 4, 1, 1, 70.2424, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.216716, 0.179709, N/A, 0.00220173, 0.00247612, 0.0170816, 0.00725672, 2, 2, 4, 8, 1, 1, 66.751, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 8, 0.321993, 0.364954, N/A, 0.00826778, 0.00389282, 0.12173, 0.0535568, 2, 2, 16, 128, 1, 1, 72.3558, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16641, 1, 1, 8, 0.323726, 0.366398, N/A, 0.00837993, 0.00390493, 0.124435, 0.0545887, 2, 2, 16, 128, 1, 1, 72.6519, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 66564, 1, 1, 8, 0.668414, 0.366398, N/A, 0.0110389, 0.00656389, 0.500177, 0.22398, 4, 4, 32, 128, 1, 1, 70.8273, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 8, 0.286811, 0.252669, N/A, 0.00431153, 0.00235081, 0.0635033, 0.0263216, 2, 2, 8, 64, 1, 1, 73.6116, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 8, 0.208386, 0.17795, N/A, 0.000960599, 0.000875236, 0.00852002, 0.00357833, 1, 2, 2, 16, 1, 1, 67.6842, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 16, 0.286811, 0.252669, N/A, 0.00457651, 0.00306932, 0.0627424, 0.025724, 2, 2, 8, 32, 1, 1, 75.3217, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 16, 0.208681, 0.167723, N/A, 0.00109818, 0.00123537, 0.00756469, 0.00338481, 2, 2, 2, 8, 1, 1, 71.5539, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.286811, 0.252669, N/A, 0.00512751, 0.00452737, 0.0625084, 0.0257334, 2, 2, 8, 16, 1, 1, 75.2939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.208681, 0.167723, N/A, 0.00128541, 0.00186771, 0.00762022, 0.00344801, 2, 2, 2, 4, 1, 1, 70.2424, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.269185, 0.210011, N/A, 0.00277454, 0.00338152, 0.033662, 0.0132312, 2, 2, 4, 8, 1, 1, 73.2196, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.208681, 0.167723, N/A, 0.00128541, 0.00186771, 0.00762022, 0.00344801, 2, 2, 2, 4, 1, 1, 70.2424, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.269185, 0.210011, N/A, 0.0033921, 0.00581319, 0.0338645, 0.0135925, 2, 2, 2, 4, 1, 1, 71.2734, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
